Type,AIR,Category,Sub Category,Institute,Subject,Allotted Category,Allotted ph,Admitted Round
DU Internal,4275,EW,NO,"University College of Medical
Sciences, New Delhi",MBBS,EW,NO,1
DU Internal,4277,EW,NO,"University College of Medical
Sciences, New Delhi",MBBS,EW,NO,1
DU Internal,4319,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,4325,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4351,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4412,EW,NO,"University College of Medical
Sciences, New Delhi",MBBS,EW,NO,1
DU Internal,4428,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,2
DU Internal,4442,UR,NO,"University College of Medical
Sciences, New Delhi",MBBS,OP,NO,3
DU Internal,4487,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4500,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4521,EW,NO,"University College of Medical
Sciences, New Delhi",MBBS,EW,NO,1
DU Internal,4527,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,4529,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,4541,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4546,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4554,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4561,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4576,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4577,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,4591,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4593,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4605,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4621,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,4652,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4653,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,4666,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4714,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4720,EW,NO,"University College of Medical
Sciences, New Delhi",MBBS,EW,NO,1
DU Internal,4762,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,2
DU Internal,4899,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,4918,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,4944,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5029,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5045,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5055,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5068,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5091,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,5114,EW,NO,"University College of Medical
Sciences, New Delhi",MBBS,EW,NO,1
DU Internal,5226,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5281,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5298,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,5303,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,5333,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,5376,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5419,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,5427,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5453,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,5472,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5505,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,5560,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5561,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5577,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,5611,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,5622,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5743,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5793,ST,NO,"Maulana Azad Medical College, New
Delhi",MBBS,ST,NO,1
DU Internal,5814,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,2
DU Internal,5878,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5926,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5937,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5959,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,5972,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,5987,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,6042,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,6062,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,6079,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,6089,EW,NO,"University College of Medical
Sciences, New Delhi",MBBS,EW,NO,1
DU Internal,6106,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,6173,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,6191,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,6312,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,6329,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,1
DU Internal,6349,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,2
DU Internal,6454,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,6471,UR,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OP,NO,3
DU Internal,6564,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,6579,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,6684,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,6770,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,1
DU Internal,6789,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,1
DU Internal,6834,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,7008,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,7078,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,7181,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,7188,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,2
DU Internal,7288,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,1
DU Internal,7462,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,7482,EW,NO,"University College of Medical
Sciences, New Delhi",MBBS,EW,NO,2
DU Internal,7530,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,7610,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,7737,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,7799,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,7815,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,7863,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,7869,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,8193,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,1
DU Internal,8208,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,8212,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,8502,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,8600,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,1
DU Internal,8631,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,8750,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,1
DU Internal,8766,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,8801,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,8841,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,8984,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,1
DU Internal,9085,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,9102,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,9159,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,9286,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,9314,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,9337,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,1
DU Internal,9344,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,9357,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,1
DU Internal,9378,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,9390,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,9401,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,1
DU Internal,9457,SC,NO,"University College of Medical
Sciences, New Delhi",MBBS,SC,NO,1
DU Internal,9508,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,9573,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,9592,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,1
DU Internal,9800,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,9893,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,9964,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,10126,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,10163,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,10176,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,1
DU Internal,10304,UR,NO,"University College of Medical
Sciences, New Delhi",MBBS,OP,NO,4
DU Internal,10374,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,1
DU Internal,10692,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,10900,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,10923,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,1
DU Internal,11062,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,1
DU Internal,11240,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,2
DU Internal,11540,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,1
DU Internal,11697,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,12011,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,12023,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,1
DU Internal,12054,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,12230,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,12304,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,12317,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,12395,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,12562,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,12709,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,2
DU Internal,12727,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,12833,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,12887,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,3
DU Internal,13213,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,13361,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,13367,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,3
DU Internal,13438,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,13511,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,13559,OBC,NO,"University College of Medical
Sciences, New Delhi",MBBS,OBC,NO,3
DU Internal,13622,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,13802,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,13835,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,13853,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,13907,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,13918,EW,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,EW,NO,3
DU Internal,13973,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,14090,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,14094,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,14180,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,14261,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,14360,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,14643,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,3
DU Internal,14672,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,14712,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,15076,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,15110,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,15244,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,1
DU Internal,15247,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,15315,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,15418,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,15608,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,15653,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,3
DU Internal,15932,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,16006,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,16376,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,1
DU Internal,16388,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,2
DU Internal,16596,ST,NO,"Maulana Azad Medical College, New
Delhi",MBBS,ST,NO,1
DU Internal,16606,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,16678,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,16739,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,17005,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,3
DU Internal,17198,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,2
DU Internal,17453,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,17806,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,2
DU Internal,17852,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,18005,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,1
DU Internal,18397,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,2
DU Internal,18480,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,2
DU Internal,18514,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,2
DU Internal,18527,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,3
DU Internal,18556,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,2
DU Internal,18587,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,2
DU Internal,19099,EW,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,EW,NO,3
DU Internal,19130,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,2
DU Internal,19153,EW,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,EW,NO,3
DU Internal,19380,EW,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,EW,NO,1
DU Internal,19496,SC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,19575,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,19632,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,2
DU Internal,19646,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,19769,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,3
DU Internal,19824,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,3
DU Internal,20031,OBC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,OBC,NO,3
DU Internal,20466,EW,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,EW,NO,2
DU Internal,20965,EW,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,EW,NO,1
DU Internal,21444,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,21526,EW,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,4
DU Internal,21770,OBC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,OBC,NO,4
DU Internal,21831,OBC,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OBC,NO,1
DU Internal,22148,OBC,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OBC,NO,1
DU Internal,24046,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,24091,OBC,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OBC,NO,2
DU Internal,24178,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,24494,OBC,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OBC,NO,3
DU Internal,25238,ST,NO,"Maulana Azad Medical College, New
Delhi",MBBS,ST,NO,1
DU Internal,25279,OBC,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OBC,NO,3
DU Internal,25361,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,25379,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,25449,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,25576,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,26339,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,26756,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,4
DU Internal,26993,ST,NO,"Maulana Azad Medical College, New
Delhi",MBBS,ST,NO,1
DU Internal,27318,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,27571,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,28271,SC,NO,"Maulana Azad Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,31041,OBC,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OBC,NO,3
DU Internal,31492,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,4
DU Internal,31498,OBC,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OBC,NO,3
DU Internal,33432,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,4
DU Internal,33579,SC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,34254,SC,NO,"University College of Medical
Sciences, New Delhi",MBBS,SC,NO,1
DU Internal,36233,UR,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OP,NO,4
DU Internal,36546,SC,NO,"University College of Medical
Sciences, New Delhi",MBBS,SC,NO,1
DU Internal,36803,OBC,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OBC,NO,4
DU Internal,37337,SC,NO,"University College of Medical
Sciences, New Delhi",MBBS,SC,NO,1
DU Internal,38582,SC,NO,"University College of Medical
Sciences, New Delhi",MBBS,SC,NO,1
DU Internal,39384,SC,NO,"University College of Medical
Sciences, New Delhi",MBBS,SC,NO,1
DU Internal,39803,SC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,39867,ST,NO,"Maulana Azad Medical College, New
Delhi",MBBS,ST,NO,1
DU Internal,40065,SC,NO,"University College of Medical
Sciences, New Delhi",MBBS,SC,NO,1
DU Internal,40199,SC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,40230,OBC,NO,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OBC,NO,4
DU Internal,40637,SC,NO,"University College of Medical
Sciences, New Delhi",MBBS,SC,NO,1
DU Internal,40980,SC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,42877,SC,NO,"University College of Medical
Sciences, New Delhi",MBBS,SC,NO,1
DU Internal,43047,SC,NO,"University College of Medical
Sciences, New Delhi",MBBS,SC,NO,1
DU Internal,43072,SC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,43197,SC,NO,"University College of Medical
Sciences, New Delhi",MBBS,SC,NO,1
DU Internal,43481,SC,NO,"University College of Medical
Sciences, New Delhi",MBBS,SC,NO,1
DU Internal,43704,SC,NO,"University College of Medical
Sciences, New Delhi",MBBS,SC,NO,1
DU Internal,43961,SC,NO,"University College of Medical
Sciences, New Delhi",MBBS,SC,NO,1
DU Internal,44146,SC,NO,"Lady Hardinge Medical College, New
Delhi",MBBS,SC,NO,1
DU Internal,44206,SC,NO,"University College of Medical
Sciences, New Delhi",MBBS,SC,NO,1
